epoch,lr,train_loss,train_iou,train_dice,val_loss,val_iou,val_dice
1,0.0005,0.07921093888580799,,,0.013457901775836945,0.9746915996074677,0.9871508479118347
2,0.0005,0.06213572435081005,,,0.011829383671283722,0.9774656519293785,0.9886009842157364
