epoch,lr,train_loss,train_iou,train_dice,val_loss,val_iou,val_dice
1,0.0005,0.2333962053526193,,,0.09515300951898098,0.9730892181396484,0.9863422960042953
2,0.0005,0.20808634953573346,,,0.12323078559711576,0.9705803543329239,0.9850165545940399
