cluster,ege_avg_budget_full_time,ege_avg_budget_full_time_no_special_rights_no_target_quota,ege_avg_paid_full_time,ege_min_avg_full_time,olympiad_final_winners_admitted_no_exams,school_olympiad_winners_admitted_no_exams,target_admission_count_full_time,target_admission_share_full_time,masters_share_in_total_contingent,masters_admitted_from_other_orgs_share_full_time,dpo_external_listeners_share,target_contract_share_priority_fields,rnd_total_volume,rnd_income_share_total,rnd_own_work_share_in_rnd_income,license_agreements_count,rid_income_share_total,defended_theses_share,journals_count,foreign_students_non_cis_share,foreign_students_cis_share,foreign_graduates_share,foreign_graduates_non_cis_share,foreign_graduates_cis_share,outbound_mobility_semester_share,inbound_mobility_per_100_students,foreign_faculty_share,edu_funds_from_foreign_entities,income_nonbudget_per_faculty,income_nonbudget_share_total,faculty_salary_to_region_avg_ratio,income_per_student,teaching_lab_area_per_student_total,teaching_lab_area_owned,teaching_lab_area_operational,teaching_lab_area_free_use,teaching_lab_area_rented,pcs_per_student,equipment_under_5y_value_share,printed_textbooks_per_student,faculty_phd_share,faculty_dsc_share,faculty_phd_dsc_share,faculty_phd_dsc_per_100_students,faculty_staff_share,students_total,students_full_time,students_part_time_evening,students_correspondence,ege_avg_all_forms,share_full_time,share_bachelor_in_total,share_master_in_total,dpo_listeners_total,spo_students_total,partner_enterprises_count,practice_bases_count,publications_total_per_100_faculty,incubators_count,technoparks_count,shared_equipment_centers_count,small_enterprises_count,doctoral_students_total,dissertation_councils_count,employees_total,faculty_total,researchers_total,faculty_degree_share,researchers_degree_share,faculty_under_65_share,faculty_under_40_share,faculty_avg_salary,researchers_avg_salary,foreign_students_total,foreign_students_share_total,double_degree_programs_count,double_degree_students_full_time_total,intl_coauthored_articles_count,rnd_income_foreign_sources,edu_income_foreign_sources,rid_protected_abroad_count,buildings_area_total,teaching_lab_buildings_area,research_units_area,dorms_area,indoor_sports_area,dorm_shortage_share,pcs_total,pcs_internet_share,income_total,income_nonbudget,income_nonbudget_share,income_federal_budget_share,income_regional_local_budget_share,income_edu_share_total,income_research_share_total,nonbudget_share_in_edu_income,nonbudget_share_in_research_income
0,10.07199481865285,8.258523316062176,44.05531088082901,36.148639896373055,0.17357512953367876,0.027202072538860103,0.07772020725388601,0.09439119170984457,5.17509067357513,21.111230569948187,59.048924870466315,0.02312176165803109,12223.47707253886,8.605077720207253,78.03321243523315,0.2810880829015544,0.019598445595854923,0.8388730569948186,0.9585492227979274,0.7454404145077721,6.792059585492228,4.32660621761658,0.37522020725388605,3.9514119170984454,0.13922279792746114,0.0678497409326425,0.5403108808290156,1551.8165803108807,4059.4880051813475,92.86125647668393,150.7287694300518,1307.5602849740933,99.77629533678757,25.490906735751295,2.7316839378238345,7.943562176165804,30.876619170984455,2.415997409326425,45.4455829015544,536.8186269430051,62.80449481865285,15.694352331606217,77.0190414507772,7.820906735751295,65.4225518134715,1183.768134715026,249.70466321243524,183.58937823834196,750.4740932642487,48.581968911917095,30.116502590673573,82.05054404145078,5.788613989637306,411.57253886010363,151.47927461139898,11.093264248704664,64.73056994818653,411.59501295336787,0.13601036269430053,0.03238341968911917,0.07642487046632124,0.09196891191709844,0.08160621761658031,0.023316062176165803,82.75777202072538,37.59455958549223,1.5336787564766838,75.12391191709845,42.29795336787565,85.842810880829,24.430764248704662,73.39739637305699,33.564481865284975,97.860103626943,7.1552590673575125,0.08160621761658031,2.0129533678756477,1.8212435233160622,85.34935233160621,1551.8165803108807,0.14378238341968913,7494.193005181347,6546.304404145078,149.85103626943004,426.2720207253886,463.40284974093265,12.954987046632125,189.26943005181346,96.57545336787565,144160.65829015544,132543.45751295338,93.81823834196891,3.633406735751295,2.548380829015544,81.3374481865285,8.56050518134715,94.96071243523316,80.76742227979274
1,70.81391623036649,70.46140314136126,61.355047120418845,48.59673298429319,4.7539267015706805,19.456544502617803,110.58952879581152,7.648795811518325,11.027842931937172,35.77826178010471,80.83240837696334,7.2345654450261785,398874.0039790576,10.927832460732985,94.57640837696336,11.064921465968586,0.05791623036649215,1.4385759162303664,6.8,3.8152251308900524,5.458041884816755,7.085612565445026,3.0151623036649213,4.070492146596859,0.3881256544502618,0.4203664921465968,0.963151832460733,58008.684502617805,1543.1350890052356,39.614910994764394,205.84732984293194,398.7487958115183,15.759424083769634,0.08621989528795812,13.794366492146597,0.5334659685863874,0.8182198952879581,0.39653403141361254,37.762083769633506,158.46187434554975,58.73448167539267,16.90109947643979,75.87031413612564,5.228837696335079,82.67914136125654,10837.907853403141,7259.876439790576,433.82094240837694,3144.2104712041887,65.85187434554975,67.34549738219896,63.19686910994765,11.99509947643979,5151.830366492147,900.041884816754,177.01989528795812,691.834554973822,472.1731413612565,0.6303664921465969,0.4492146596858639,1.6209424083769635,8.414659685863874,5.0952879581151835,6.859685863874345,1765.6743455497383,664.1507853403141,61.52041884816754,74.86716230366493,55.74553926701571,80.88050261780106,27.726230366492146,87.1148272251309,109.4833612565445,853.8335078534031,7.999549738219895,4.602094240837697,80.28167539267015,112.4869109947644,5711.71109947644,58008.684502617805,0.6963350785340314,172565.7664921466,111078.1172774869,5128.962303664922,43771.205235602094,5354.0219895287955,15.841329842931936,3001.9685863874347,88.05907853403141,2987442.4413612564,1211900.5925654452,39.984209424083765,58.57558115183246,1.4404921465968588,72.35621989528796,10.997382198952879,35.010785340314136,63.943895287958114
2,66.10577928363989,65.51149080348499,54.25360116166505,49.44987415295257,0.28654404646660214,0.2807357212003872,35.11229428848016,6.384801548886737,7.220813165537271,36.6297192642788,79.5046757018393,3.9757696030977736,28126.020716360115,5.129273959341723,85.5177637947725,3.4549854791868344,0.043484995159728944,1.0474636979670862,1.9235237173281703,2.1494675701839303,4.3225169409486925,5.313426911907066,1.9493610842207165,3.3640077444336884,0.21441432720232334,0.1343272023233301,0.3375605033881897,6639.112003872217,928.4341626331075,27.05937076476283,182.31237173281704,434.8488673765731,22.4037366892546,0.0813649564375605,20.15948693126815,0.9031171345595352,0.41593417231364954,0.4257405614714424,34.49889641819942,202.42959341723136,52.94572120038722,12.321297192642788,65.28972894482091,5.1312584704743465,80.3118683446273,3197.9380445304937,1829.9332042594385,71.65440464666021,1296.350435624395,63.63282671829623,62.835256534365925,61.8115876089061,7.922032913843175,1761.3030009680542,385.87415295256534,58.63794772507261,172.45014520813166,355.36427879961275,0.1122942884801549,0.09970958373668926,0.42013552758954503,1.0939012584704744,0.6360116166505324,0.7967086156824782,477.4482090997096,190.02516940948692,5.0203291384317525,64.48608906098742,43.683339787028075,80.7959825750242,24.234782187802516,73.94137463697967,55.87595353339787,156.13843175217812,5.631413359148112,0.17037754114230397,3.304937076476283,7.068731848983543,376.1454985479187,6639.112003872217,0.07066795740561471,53153.82090997096,36181.26234269119,668.2739593417232,13834.472410454986,2364.005808325266,12.723407550822847,717.6544046466602,86.86212003872218,610785.6915779284,186590.84733785092,27.744762826718297,61.0342013552759,11.221026137463697,78.56051306873185,5.168160696999032,25.181490803484994,50.42394966118103
